"","PROVIDER_ID","L1","L2","L3"
"605","97D8276A-6F9C-42D2-BF5A-0B30BF95AA32","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"606","F1DF7F73-FC7D-473F-935D-2CC0990C37BF","Dietary & Nutritional Service Providers","Dietitian, Registered","General - Not specified"
"607","E26CE3C0-2E96-4D6A-91D0-0AC6428103AA","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"608","C6457954-AB75-43F9-AFC9-2C9135AEFA96","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"609","894019CA-DF64-4EA8-8DF1-1EC743D9EA11","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"610","69796A5E-6C44-4275-8D02-B76EAADBB4AA","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"611","4140447C-97B6-4BA9-A03D-F5F9E8D85B08","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"612","9AD153FD-F32C-4F79-AC3D-EF94640853BD","Behavioral Health & Social Service Providers","Social Worker","General - Not specified"
"613","6202466D-41F6-46BF-B0AD-AF8796B49D6F","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"614","A404AE3C-89C3-4B73-B676-3D8AB9BA6B3E","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"615","5448D726-F5FE-4E9F-AB20-0DCAAD4C8367","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"616","37B8BEFB-9829-44D1-A353-0971DA899C58","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"617","2D584638-EE1A-4E88-9161-EC4495F23026","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","General - Not specified"
"618","6305BEF2-04E8-42F9-9CCA-CCBF6EAD29C0","Behavioral Health & Social Service Providers","Counselor","General - Not specified"
"619","BE14DE8D-B37F-4709-A53C-7078ABEF4660","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"620","E75B2808-7723-4DC0-A554-A8D1FF2D0CF3","Allopathic & Osteopathic Physicians","Emergency Medicine","General - Not specified"
"621","08647B1A-5330-47EC-A772-D58568F96F83","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Psych/Mental Health"
"622","4C3DD50D-10FF-4C57-92C9-2B731DC50667","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"623","AE51BCA9-CF71-4FE3-98C7-15051A40F9FA","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"624","A3707DC7-4BE6-4C6E-BBD6-C6B2C6728897","Eye and Vision Services Providers","Optometrist","General - Not specified"
"625","BD9C1117-9BD2-4AF2-8320-9B68726A6B4B","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Obstetrics & Gynecology"
"626","37DB81C8-AF39-40AB-8835-BEB27CA64354","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Neurology"
"627","9DF25336-3668-41F9-9451-AF70888E7125","Allopathic & Osteopathic Physicians","Ophthalmology","General - Not specified"
"628","C96CE896-C57C-4568-8E89-EFC48A828921","Allopathic & Osteopathic Physicians","Dermatology","General - Not specified"
"629","1065E014-FD7B-42C1-8712-895A958C723E","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","Surgical Technologist"
"630","F7AC5E47-3692-4870-A367-02F314BE58AC","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"631","EC152D29-53F2-4CFC-9A3F-0884D708CF82","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"632","C292E409-7E75-41C5-8CF2-1C814D5E5E70","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Women's Health"
"633","A9BF20F5-4FE1-485F-95EF-E78506321200","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"634","57A95860-2206-4775-97D5-CD6A6F1EE677","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Child & Adolescent Psychiatry"
"635","1005297C-1FD1-4507-A23D-4F9A6A326F78","Nursing Service Providers","Registered Nurse","Diabetes Educator"
"636","F00EB957-A2B5-41DE-B2BE-742DA6EBE6C0","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"637","58B4AE3C-6333-42D1-9AF4-5C8747BE24E7","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"638","CD3F4A5C-0BB7-4DD4-B94B-72AFE696FAF7","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"639","8F76252A-DDE9-44A7-AD15-E3C35B0358FE","Other Service Providers","Naturopath","General - Not specified"
"640","2CE3B311-079F-4092-AB2B-FE211948B99C","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"641","91F057FA-F1F5-49D9-9F73-B8985D7A67E6","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"642","6DBEDB27-8FDB-40A1-AB80-9135DB7EC2DD","Allopathic & Osteopathic Physicians","Internal Medicine","Gastroenterology"
"643","00A15D72-54B9-413F-8F5A-E3D98BD19438","Allopathic & Osteopathic Physicians","Internal Medicine","Cardiovascular Disease"
"644","56201306-9F4F-43DC-BE3D-CEE279D535D1","Dental Providers","Dentist","General - Not specified"
"645","F55F4CB4-8275-404A-BFA9-532614C577BC","Chiropractic Providers","Chiropractor","General - Not specified"
"646","8E413B3B-BD2A-4E1A-BE9B-83B8EA9A5A04","Other Service Providers","Specialist","General - Not specified"
"647","60407525-E120-477D-BD4E-B7693F63246F","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"648","B247981C-B9CE-4723-92DB-EF16CA003015","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Adult Health"
"649","682AAC87-443A-485C-A527-824CCE26A33B","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"650","E67D57DD-CCB4-4538-B2A5-9360AD15A4E6","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"651","06B15F7F-7C3F-4E7E-A1D1-0FD33F128867","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"652","1DB33EB7-B37A-433F-981F-5745B67FC456","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"653","B3912EA2-DC87-4F88-8AD3-238185FD4D63","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"654","79DB5006-2642-4A38-99FA-BD2C5856CE2F","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"655","44662FBE-1966-44BC-9122-3913E5FE28A9","Behavioral Health & Social Service Providers","Counselor","Mental Health"
"656","F1F179B1-B2A0-4476-BFCA-6AF8229AC134","Dental Providers","Dentist","General Practice"
"657","BC32C8F7-9B2D-4B0E-B707-7BEA3F540FD5","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"658","AABBC8A6-03D4-4C60-BA84-E93202B8C156","Dental Providers","Dentist","General Practice"
"659","0677D997-EA8F-41FC-8C72-BF96B229C965","Pharmacy Service Providers","Pharmacist","Ambulatory Care"
"660","3D74681C-DFAB-409F-AD5A-132A875C055C","Allopathic & Osteopathic Physicians","Surgery","Trauma Surgery"
"661","0EF59A91-A50F-4B21-8AFC-C51A4FB9E713","Behavioral Health & Social Service Providers","Social Worker","General - Not specified"
"662","7CB0B8DF-E7A6-4CCE-A24B-DC2084775B87","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"663","FB8A7FA8-605A-4EFA-AF8B-74AA544FB66C","Behavioral Health & Social Service Providers","Psychologist","General - Not specified"
"664","A3F66A08-4F4F-4776-AED5-4F53E695E687","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"665","2569E5AD-CFC7-40C1-9277-1742BC53D4AF","Behavioral Health & Social Service Providers","Social Worker","General - Not specified"
"666","8CEE2E8B-BBEB-473B-AAF2-27507AF446A8","Physician Assistants & Advanced Practice Nursing Providers","Advanced Practice Midwife","General - Not specified"
"667","629CEC15-34E3-43F1-A616-B89BB689C6D0","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Pediatrics"
"668","285053E9-63E1-47CA-A24C-1E99B0314C60","Other Service Providers","Acupuncturist","General - Not specified"
"669","5DCA0101-B56D-4087-A6B6-141DC6A818B8","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"670","1BF2BAC0-0D8F-4E40-A730-5527762126CE","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"671","6212C622-1799-45FD-B19B-813C59AE6D17","Allopathic & Osteopathic Physicians","Hospitalist","General - Not specified"
"672","D6EBA8C0-E3EE-4860-A54D-BAE447C5D6C8","Other Service Providers","Naturopath","General - Not specified"
"673","21FF5AF8-1FAC-4966-A5A2-A1DAD6EFC6A7","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"674","6BADA91A-8EE5-4F08-9F12-8DEF842EEE65","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"675","52021AA1-E422-49C7-A1BF-051C681210B0","Allopathic & Osteopathic Physicians","Internal Medicine","Cardiovascular Disease"
"676","045BE191-E939-4774-B4CA-EB45EB1CAB2B","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"677","C32AEB98-6A98-4152-B0D8-53A0BF9059D9","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"678","4C28BFE4-140C-4654-838E-6CBF61473CD8","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"679","C4E096AF-9B9E-4D57-8B3A-49135F3DF5F5","Physician Assistants & Advanced Practice Nursing Providers","Advanced Practice Midwife","General - Not specified"
"680","0EC90F75-6757-43AC-85BA-4E1D98D8E407","Behavioral Health & Social Service Providers","Counselor","Professional"
"681","D54C25B1-1D28-4388-9FEE-FB5EA323C8FF","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"682","89907B97-A5B6-474B-993B-2F4F4940678E","Allopathic & Osteopathic Physicians","Emergency Medicine","General - Not specified"
"683","FA9578D4-991C-4EEE-B4F9-45CF7E0E97CF","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Adult Health"
"684","73AA0492-93A2-4297-8409-FBC4E66CFC67","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"685","D3856062-A0AE-4C31-8716-880FBB8BB65C","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"686","8D074DE7-E9D0-4718-90C9-4C0A96253B37","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"687","22A49F41-8051-4F73-A06C-183412E07717","Allopathic & Osteopathic Physicians","Obstetrics & Gynecology","General - Not specified"
"688","14437438-5FAF-4AF7-B1FA-775913CFAF7A","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","General - Not specified"
"689","2922EDDB-2E16-4717-8C59-B66284165DB4","Respiratory, Developmental, Rehabilitative and Restorative Service Providers","Massage Therapist","General - Not specified"
"690","65D028F3-2491-4078-A829-919ADF76A99D","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"691","4033C273-BA80-4367-95B8-1C39E96F2186","Allopathic & Osteopathic Physicians","Internal Medicine","General - Not specified"
"692","5DC26AE5-0387-4CA1-BB8E-109713978F61","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Psychiatry"
"693","56D886C8-4019-4067-926D-1C890B566DE9","Dental Providers","Dentist","General - Not specified"
"694","747AD45B-09B8-4B9D-8BC3-2BE31493527A","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"695","DEB416E7-BC82-4587-8CD1-8715C1EC7ABF","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Neurology"
"696","828453E4-DDAD-4FC5-B906-8597BF80086F","Allopathic & Osteopathic Physicians","Dermatology","General - Not specified"
"697","3F24E99A-9D0E-4216-A188-F35D25D22DFA","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"698","AA83ACFD-C75D-440A-805B-30FF18BBF8BA","Allopathic & Osteopathic Physicians","Internal Medicine","Rheumatology"
"699","FD27FB44-68B3-4081-B247-0BF0B6910087","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"700","60763AC6-F097-412A-BAE9-6F4E7ABCA19B","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"701","301AA7E2-BD58-4FEC-A75B-F3C6A77A518C","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Psychiatry"
"702","8F17E9EE-E66C-42AB-B80B-EF6143833046","Nursing Service Providers","Registered Nurse","General - Not specified"
"703","3CB001F0-64DE-4D26-B82F-0582699CD15E","Physician Assistants & Advanced Practice Nursing Providers","Advanced Practice Midwife","General - Not specified"
"704","9B4DDB50-ABE1-4A47-BDB2-6C0C98CC5FCD","Behavioral Health & Social Service Providers","Social Worker","Clinical"
"705","08D5DC69-E274-41E4-89D0-8809BDAC5D52","Allopathic & Osteopathic Physicians","Pediatrics","General - Not specified"
"706","6983D5B9-78C4-4DEA-A7E6-EF63B29B9389","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"707","A91F6B63-79AD-4F0E-8432-DEADDF4F49D6","Dental Providers","Dentist","General Practice"
"708","7A050E31-58C9-4E33-A01E-CF493D976F3E","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"709","215F3092-A16D-4579-AEC3-69AB42178539","Allopathic & Osteopathic Physicians","Otolaryngology","Otolaryngology/Facial Plastic Surgery"
"710","C266A744-369E-4433-B8EA-87CEF1849525","Dietary & Nutritional Service Providers","Dietitian, Registered","General - Not specified"
"711","28A4014C-956E-4CD9-BE64-DFC09B92D11C","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"712","8C7630E5-70BA-4777-AA3F-700EBA8E8785","Nursing Service Providers","Registered Nurse","Maternal Newborn"
"713","FB204271-8055-4F65-A949-CE8102C37722","Allopathic & Osteopathic Physicians","General Practice","General - Not specified"
"714","27638E62-FAD3-4B6A-98F0-962F4213CA0C","Allopathic & Osteopathic Physicians","Psychiatry & Neurology","Psychiatry"
"715","13266086-B410-4037-BDFC-A0A627759806","Dental Providers","Dentist","Endodontics"
"716","533CC4BF-051B-4B15-AB07-1FF79F67DDCF","Other Service Providers","Midwife","General - Not specified"
"717","EA8032C9-3766-4699-A3BA-A211D0FBFC4B","Dental Providers","Dentist","General Practice"
"718","6E462E8E-556B-49B4-851F-2EBC7588C2AE","Dental Providers","Dentist","General - Not specified"
"719","B23A4750-B84E-4DB2-B163-BAEE71C6B5A0","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"720","CE302E03-3BF2-4245-8034-BE175C1D20EE","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","General - Not specified"
"721","509194AE-4269-4632-9DEE-87551A769AAA","Speech, Language and Hearing Service Providers","Speech-Language Pathologist","General - Not specified"
"722","49897EAF-B6F5-4851-A3BE-03C47059E789","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"723","309ACF4A-9AC1-4428-932E-B831ECFE6006","Student, Health Care","Student in an Organized Health Care Education/Training Program","General - Not specified"
"724","42F99304-854A-431E-87B1-78125E620FDD","Physician Assistants & Advanced Practice Nursing Providers","Nurse Practitioner","Family"
"725","5CE232AF-DB1D-4DBE-AB61-CE16738BF950","Physician Assistants & Advanced Practice Nursing Providers","Advanced Practice Midwife","General - Not specified"
"726","6A63A80A-33F9-45DC-B00F-565127C4A305","Physician Assistants & Advanced Practice Nursing Providers","Physician Assistant","Medical"
"727","3DD1D1AA-8025-4622-92B3-B93125F917F0","Behavioral Health & Social Service Providers","Counselor","Professional"
"728","2707DE6F-3AFD-48E7-A89B-7146EAB171E2","Respiratory, Developmental, Rehabilitative and Restorative Service Providers","Physical Therapist","Orthopedic"
"729","0CFF176B-74C3-4DF3-AD8B-33BF951F2591","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"730","70F1C142-FEBB-4092-8E58-A809C25787DC","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"731","A0757319-BE90-402E-8BAC-33714994B2CA","Allopathic & Osteopathic Physicians","Family Medicine","General - Not specified"
"732","16FA361B-F1AE-4447-9437-B71CC6249DF1","Dental Providers","Dental Hygienist","General - Not specified"
